tip	date	distance	residual
seq_2027_1990-07-15_V1183_DEN2_USA	1990.5342465753424	0.006038021930093896	-5.605154240460588E-4
seq_2026_1989-07-15_V688_DEN2_USA	1989.5342465753424	0.006038021930093896	3.0156528264074865E-4
seq_2029_1989-07-15_V1061_DEN2_USA	1989.5342465753424	0.005647021930093897	-8.943471735925034E-5
seq_2025_1990-07-15_V1188_DEN2_USA	1990.5342465753424	0.006622021930093897	2.3484575953942356E-5
seq_2023_1990-07-15_V1189_DEN2_USA	1990.5342465753424	0.006823021930093897	2.2448457595394215E-4
seq_1999_1993-07-15_V1360_DEN2_USA	1993.5342465753424	0.009415021930093893	2.3024245589351594E-4
seq_2032_1988-07-15_V690_DEN2_USA	1988.535519125683	0.005360021930093895	4.84548948230701E-4
seq_2030_1988-07-15_V685_DEN2_USA	1988.535519125683	0.005556021930093896	6.805489482307027E-4
seq_2031_1988-07-15_V1176_DEN2_USA	1988.535519125683	0.0054580219300938955	5.825489482307019E-4
seq_2036_1989-07-15_V1178_DEN2_USA	1989.5342465753424	0.005263021930093895	-4.7343471735925274E-4
seq_2033_1988-07-15_V1175_DEN2_USA	1988.535519125683	0.005358021930093896	4.8254894823070247E-4
seq_2000_1994-07-15_V683_DEN2_USA	1994.5342465753424	0.009028021930093895	-0.00101883825079329
seq_2019_1987-07-15_V1165_DEN2_USA	1987.5342465753424	0.0039940219300938955	-1.8273303985637084E-5
seq_2001_1990-07-15_V851_DEN2_USA	1990.5342465753424	0.007130021930093895	5.314845759539404E-4
seq_2013_1989-07-15_V1181_DEN2_USA	1989.5342465753424	0.006652021930093896	9.155652826407486E-4
seq_2020_1987-07-15_V1167_DEN2_USA	1987.5342465753424	0.0036070219300938966	-4.05273303985636E-4
seq_2022_1987-07-15_V1170_DEN2_USA	1987.5342465753424	0.004094021930093895	8.172669601436231E-5
seq_2021_1987-07-15_V1169_DEN2_USA	1987.5342465753424	0.004293021930093896	2.8072669601436357E-4
seq_1993_1995-07-15_V1373_DEN2_USA	1995.5342465753424	0.011065021930093892	1.5608104251967764E-4
seq_2091_1996-07-15_V1378_DEN2_USA	1996.535519125683	0.011631021930093896	-1.4109670526397944E-4
seq_2096_1998-07-15_V1038_DEN2_USA	1998.5342465753424	0.013387021930093897	-1.0816107754074017E-4
seq_2101_1996-07-15_V1385_DEN2_USA	1996.535519125683	0.012799021930093895	0.0010269032947360195
seq_2098_1996-07-15_V1383_DEN2_USA	1996.535519125683	0.012701021930093898	9.289032947360221E-4
seq_2104_1996-07-15_V1376_DEN2_USA	1996.535519125683	0.012026021930093899	2.5390329473602355E-4
seq_2103_1997-07-15_V1395_DEN2_USA	1997.5342465753424	0.012708021930093898	7.491962914606826E-5
seq_2099_1999-07-15_V1427_DEN2_USA	1999.5342465753424	0.014462021930093896	1.0475821577245192E-4
seq_2100_1998-07-15_V1393_DEN2_USA	1998.5342465753424	0.013437021930093898	-5.816107754073874E-5
seq_2093_1995-07-15_V1367_DEN2_USA	1995.5342465753424	0.010374021930093895	-5.349189574803195E-4
seq_2094_1994-07-15_V682_DEN2_USA	1994.5342465753424	0.009790021930093894	-2.568382507932912E-4
seq_2111_1998-07-15_V596_DEN2_USA	1998.5342465753424	0.011738021930093892	-0.0017571610775407448
seq_2107_1997-07-15_V1404_DEN2_USA	1997.5342465753424	0.013111021930093891	4.779196291460619E-4
seq_2106_1997-07-15_V1401_DEN2_USA	1997.5342465753424	0.012816021930093895	1.8291962914606524E-4
seq_2120_1997-07-15_V1399_DEN2_USA	1997.5342465753424	0.01228102193009389	-3.52080370853939E-4
seq_2122_1998-07-15_V1034_DEN2_USA	1998.5342465753424	0.01276702193009389	-7.281610775407461E-4
seq_2123_1997-07-15_V1409_DEN2_USA	1997.5342465753424	0.012671021930093892	3.791962914606248E-5
seq_2114_1999-07-15_V1426_DEN2_USA	1999.5342465753424	0.014487021930093887	1.2975821577244223E-4
seq_2060_1999-07-15_V599_DEN2_USA	1999.5342465753424	0.014348021930093886	-9.241784227558003E-6
seq_2067_2000-07-15_V1463_DEN2_USA	2000.535519125683	0.015229021930093886	8.580467988558715E-6
seq_2057_2002-07-15_V591_DEN2_USA	2002.5342465753424	0.016207021930093886	-7.364839042879809E-4
seq_2061_2001-07-15_V1472_DEN2_USA	2001.5342465753424	0.015620021930093889	-4.6140319760117066E-4
seq_2068_2001-07-15_V1469_DEN2_USA	2001.5342465753424	0.015424021930093887	-6.574031976011724E-4
seq_2063_2001-07-15_V1471_DEN2_USA	2001.5342465753424	0.015911021930093888	-1.7040319760117106E-4
seq_2080_2004-07-15_V1494_DEN2_USA	2004.535519125683	0.018540021930093888	-1.2874235875866974E-4
seq_2073_2005-07-15_V1497_DEN2_USA	2005.5342465753424	0.018732021930093885	-7.977260243486259E-4
seq_2077_2004-07-15_V1436_DEN2_USA	2004.535519125683	0.019038021930093893	3.6925764124133564E-4
seq_2078_2006-07-15_V1040_DEN2_USA	2006.5342465753424	0.020398021930093893	6.193268964574394E-6
seq_2079_2005-07-15_V1442_DEN2_USA	2005.5342465753424	0.018941021930093893	-5.887260243486181E-4
seq_2072_2004-07-15_V1434_DEN2_USA	2004.535519125683	0.018936021930093888	2.672576412413308E-4
seq_2038_2006-07-15_V589_DEN2_USA	2006.5342465753424	0.029405021930093887	0.009013193268964569
seq_2053_2007-07-15_V1411_DEN2_USA	2007.5342465753424	0.02182502193009389	5.711125622777646E-4
seq_2055_2006-07-15_V588_DEN2_USA	2006.5342465753424	0.021322021930093887	9.301932689645687E-4
seq_2049_2005-07-15_V1440_DEN2_USA	2005.5342465753424	0.019141021930093885	-3.8872602434862624E-4
seq_2048_2006-07-15_V594_DEN2_USA	2006.5342465753424	0.019426021930093886	-9.658067310354332E-4
seq_2047_2007-07-15_V1410_DEN2_USA	2007.5342465753424	0.020314021930093892	-9.398874377222338E-4
seq_2042_2007-07-15_V1412_DEN2_USA	2007.5342465753424	0.02118602193009389	-6.788743772223604E-5
seq_2044_2006-07-15_V1036_DEN2_USA	2006.5342465753424	0.02040902193009389	1.7193268964571518E-5
seq_2088_2003-07-15_V1486_DEN2_USA	2003.5342465753424	0.01688302193009389	-9.225646109747854E-4
seq_2089_2003-07-15_V1487_DEN2_USA	2003.5342465753424	0.01727302193009389	-5.325646109747839E-4
seq_2085_2003-07-15_V1493_DEN2_USA	2003.5342465753424	0.017956021930093886	1.504353890252122E-4
seq_2087_2003-07-15_V1482_DEN2_USA	2003.5342465753424	0.017469021930093892	-3.365646109747822E-4
seq_2086_2003-07-15_V1484_DEN2_USA	2003.5342465753424	0.017762021930093887	-4.356461097478753E-5
seq_2069_2001-07-15_V854_DEN2_USA	2001.5342465753424	0.01600902193009389	-7.24031976011702E-5
seq_2056_2002-07-15_V592_DEN2_USA	2002.5342465753424	0.01718802193009389	2.445160957120218E-4
seq_2070_2001-07-15_V1470_DEN2_USA	2001.5342465753424	0.01620402193009389	1.2259680239883053E-4
seq_2051_2004-07-15_V1432_DEN2_USA	2004.535519125683	0.01806302193009389	-6.05742358758668E-4
seq_2050_2004-07-15_V1431_DEN2_USA	2004.535519125683	0.018259021930093884	-4.097423587586732E-4
seq_2066_2000-07-15_V1464_DEN2_USA	2000.535519125683	0.015035021930093886	-1.85419532011441E-4
seq_2064_2000-07-15_V1462_DEN2_USA	2000.535519125683	0.015423021930093886	2.0258046798855844E-4
seq_2065_2000-07-15_V1461_DEN2_USA	2000.535519125683	0.015035021930093886	-1.85419532011441E-4
seq_1779_2007-07-15_V1413_DEN2_USA	2007.5342465753424	0.020291978069906104	-9.619312979100222E-4
seq_1780_2005-07-15_V600_DEN2_USA	2005.5342465753424	0.018656978069906106	-8.727698845364049E-4
